Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,MaxNesting,bug
File,org.w3c.dom.html.HTMLHeadingElement,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,0,0,0,2,28,4,5,4,0,19,3,4,4,0,0,0,0,3.8,0,0,0,0,0,0.0
File,org.w3c.dom.html.HTMLHtmlElement,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,0,0,0,2,28,4,5,4,0,19,3,4,4,0,0,0,0,3.8,0,0,0,0,0,0.0
File,org.w3c.dom.html.HTMLIFrameElement,0,0,0,0,0,0,0,0,1,0,0,20,20,0,20,0,0,0,20,89,13,23,22,0,53,21,22,22,0,0,0,0,2.3,0,0,0,0,0,0.0
File,org.w3c.dom.html.HTMLImageElement,0,0,0,0,0,0,0,0,1,0,0,26,26,0,26,0,0,0,26,109,16,29,28,0,64,27,28,28,0,0,0,0,2.21,0,0,0,0,0,0.0
File,org.w3c.dom.html.HTMLInputElement,0,0,0,0,0,0,0,0,1,0,0,38,38,0,38,0,0,0,38,196,25,41,40,0,130,39,40,40,0,0,0,0,3.17,0,0,0,0,0,0.0
File,org.w3c.dom.html.HTMLIsIndexElement,0,0,0,0,0,0,0,0,1,0,0,3,3,0,3,0,0,0,3,34,5,6,5,0,23,4,5,5,0,0,0,0,3.83,0,0,0,0,0,0.0
File,org.w3c.dom.html.HTMLLIElement,0,0,0,0,0,0,0,0,1,0,0,4,4,0,4,0,0,0,4,35,5,7,6,0,23,5,6,6,0,0,0,0,3.29,0,0,0,0,0,0.0
File,org.w3c.dom.html.HTMLLabelElement,0,0,0,0,0,0,0,0,1,0,0,5,5,0,5,0,0,0,5,41,6,8,7,0,27,6,7,7,0,0,0,0,3.38,0,0,0,0,0,0.0
File,org.w3c.dom.html.HTMLLegendElement,0,0,0,0,0,0,0,0,1,0,0,5,5,0,5,0,0,0,5,42,6,8,7,0,28,6,7,7,0,0,0,0,3.5,0,0,0,0,0,0.0
File,org.w3c.dom.html.HTMLLinkElement,0,0,0,0,0,0,0,0,1,0,0,18,18,0,18,0,0,0,18,83,12,21,20,0,50,19,20,20,0,0,0,0,2.38,0,0,0,0,0,0.0
File,org.w3c.dom.html.HTMLMapElement,0,0,0,0,0,0,0,0,1,0,0,3,3,0,3,0,0,0,3,32,5,6,5,0,21,4,5,5,0,0,0,0,3.5,0,0,0,0,0,0.0
File,org.w3c.dom.html.HTMLMenuElement,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,0,0,0,2,28,4,5,4,0,19,3,4,4,0,0,0,0,3.8,0,0,0,0,0,0.0
File,org.w3c.dom.html.HTMLMetaElement,0,0,0,0,0,0,0,0,1,0,0,8,8,0,8,0,0,0,8,48,7,11,10,0,30,9,10,10,0,0,0,0,2.73,0,0,0,0,0,0.0
File,org.w3c.dom.html.HTMLModElement,0,0,0,0,0,0,0,0,1,0,0,4,4,0,4,0,0,0,4,35,5,7,6,0,23,5,6,6,0,0,0,0,3.29,0,0,0,0,0,0.0
File,org.w3c.dom.html.HTMLOListElement,0,0,0,0,0,0,0,0,1,0,0,6,6,0,6,0,0,0,6,41,6,9,8,0,26,7,8,8,0,0,0,0,2.89,0,0,0,0,0,0.0
File,org.w3c.dom.html.HTMLObjectElement,0,0,0,0,0,0,0,0,1,0,0,35,35,0,35,0,0,0,35,150,21,38,37,0,91,36,37,37,0,0,0,0,2.39,0,0,0,0,0,0.0
File,org.w3c.dom.html.HTMLOptGroupElement,0,0,0,0,0,0,0,0,1,0,0,4,4,0,4,0,0,0,4,35,5,7,6,0,23,5,6,6,0,0,0,0,3.29,0,0,0,0,0,0.0
File,org.w3c.dom.html.HTMLOptionElement,0,0,0,0,0,0,0,0,1,0,0,13,13,0,13,0,0,0,13,77,11,16,15,0,50,14,15,15,0,0,0,0,3.13,0,0,0,0,0,0.0
File,org.w3c.dom.html.HTMLParagraphElement,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,0,0,0,2,27,4,5,4,0,18,3,4,4,0,0,0,0,3.6,0,0,0,0,0,0.0
File,org.w3c.dom.html.HTMLParamElement,0,0,0,0,0,0,0,0,1,0,0,8,8,0,8,0,0,0,8,50,7,11,10,0,32,9,10,10,0,0,0,0,2.91,0,0,0,0,0,0.0
File,org.w3c.dom.html.HTMLPreElement,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,0,0,0,2,27,4,5,4,0,18,3,4,4,0,0,0,0,3.6,0,0,0,0,0,0.0
File,org.w3c.dom.html.HTMLQuoteElement,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,0,0,0,2,28,4,5,4,0,19,3,4,4,0,0,0,0,3.8,0,0,0,0,0,0.0
File,org.w3c.dom.html.HTMLScriptElement,0,0,0,0,0,0,0,0,1,0,0,14,14,0,14,0,0,0,14,66,10,17,16,0,39,15,16,16,0,0,0,0,2.29,0,0,0,0,0,0.0
File,org.w3c.dom.html.HTMLSelectElement,0,0,0,0,0,0,0,0,1,0,0,22,22,0,22,0,0,0,22,133,19,28,27,0,86,24,25,25,0,0,0,0,3.07,0,0,0,0,0,0.0
File,org.w3c.dom.html.HTMLStyleElement,0,0,0,0,0,0,0,0,1,0,0,6,6,0,6,0,0,0,6,41,6,9,8,0,26,7,8,8,0,0,0,0,2.89,0,0,0,0,0,0.0
File,org.w3c.dom.html.HTMLTableCaptionElement,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,0,0,0,2,27,4,5,4,0,18,3,4,4,0,0,0,0,3.6,0,0,0,0,0,0.0
File,org.w3c.dom.html.HTMLTableCellElement,0,0,0,0,0,0,0,0,1,0,0,29,29,0,29,0,0,0,29,125,18,32,31,0,75,30,31,31,0,0,0,0,2.34,0,0,0,0,0,0.0
File,org.w3c.dom.html.HTMLTableColElement,0,0,0,0,0,0,0,0,1,0,0,12,12,0,12,0,0,0,12,62,9,15,14,0,38,13,14,14,0,0,0,0,2.53,0,0,0,0,0,0.0
File,org.w3c.dom.html.HTMLTableElement,0,0,0,0,0,0,0,0,1,0,0,34,34,0,34,0,0,0,34,188,26,40,39,0,122,36,37,37,0,0,0,0,3.05,0,0,0,0,0,0.0
File,org.w3c.dom.html.HTMLTableRowElement,0,0,0,0,0,0,0,0,1,0,0,15,15,0,15,0,0,0,15,101,14,21,20,0,66,17,18,18,0,0,0,0,3.14,0,0,0,0,0,0.0
File,org.w3c.dom.html.HTMLTableSectionElement,0,0,0,0,0,0,0,0,1,0,0,11,11,0,11,0,0,0,11,84,11,17,16,0,56,13,14,14,0,0,0,0,3.29,0,0,0,0,0,0.0
File,org.w3c.dom.html.HTMLTextAreaElement,0,0,0,0,0,0,0,0,1,0,0,23,23,0,23,0,0,0,23,113,17,26,25,0,70,24,25,25,0,0,0,0,2.69,0,0,0,0,0,0.0
File,org.w3c.dom.html.HTMLTitleElement,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,0,0,0,2,26,4,5,4,0,17,3,4,4,0,0,0,0,3.4,0,0,0,0,0,0.0
File,org.w3c.dom.html.HTMLUListElement,0,0,0,0,0,0,0,0,1,0,0,4,4,0,4,0,0,0,4,34,5,7,6,0,22,5,6,6,0,0,0,0,3.14,0,0,0,0,0,0.0
File,org.w3c.dom.ranges.DocumentRange,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,33,3,4,3,0,26,2,3,3,0,0,0,0,6.5,0,0,0,0,0,0.0
File,org.w3c.dom.ranges.Range,0,0,0,0,0,0,0,0,1,0,4,24,24,0,24,0,0,0,24,399,28,61,60,4,310,32,33,33,0,0,0,0,5.08,0,0,0,0,0,0.0
File,org.w3c.dom.ranges.RangeException,1,1,1,1,4,0,4,0,1,0,2,1,1,1,1,0,0,0,1,39,3,10,6,4,26,6,8,6,2,1,1,1,2.6,1,1,1,1,0,0.0
File,org.w3c.dom.traversal.DocumentTraversal,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,0,0,0,2,90,5,15,14,0,70,5,6,6,0,0,0,0,4.67,0,0,0,0,0,0.0
File,org.w3c.dom.traversal.NodeFilter,0,0,0,0,0,0,0,0,1,0,16,1,1,0,1,0,0,0,1,142,6,21,20,16,115,19,20,20,0,0,0,0,5.48,0,0,0,0,0,0.0
File,org.w3c.dom.traversal.NodeIterator,0,0,0,0,0,0,0,0,1,0,0,7,7,0,7,0,0,0,7,108,10,14,13,0,84,10,11,11,0,0,0,0,6.0,0,0,0,0,0,0.0
File,org.w3c.dom.traversal.TreeWalker,0,0,0,0,0,0,0,0,1,0,0,13,13,0,13,0,0,0,13,167,15,19,18,0,133,16,17,17,0,0,0,0,7.0,0,0,0,0,0,0.0
File,org.xml.sax.AttributeList,0,0,0,0,0,0,0,0,1,0,0,6,6,0,6,0,0,0,6,191,21,9,8,0,161,7,8,8,0,0,0,0,17.89,0,0,0,0,0,0.0
File,org.xml.sax.Attributes,0,0,0,0,0,0,0,0,1,0,0,12,12,0,12,0,0,0,12,243,36,16,14,0,191,13,14,14,0,0,0,0,11.94,0,0,0,0,0,0.0
File,org.xml.sax.ContentHandler,0,0,0,0,0,0,0,0,1,0,0,11,11,0,11,0,0,0,11,374,26,27,25,0,321,12,13,13,0,0,0,0,11.89,0,0,0,0,0,0.0
File,org.xml.sax.DTDHandler,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,0,0,0,2,108,8,12,11,0,88,3,4,4,0,0,0,0,7.33,0,0,0,0,0,0.0
File,org.xml.sax.DocumentHandler,0,0,0,0,0,0,0,0,1,0,0,8,8,0,8,0,0,0,8,230,20,18,17,0,192,9,10,10,0,0,0,0,10.67,0,0,0,0,0,0.0
File,org.xml.sax.EntityResolver,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,110,8,7,6,0,95,3,4,4,0,0,0,0,13.57,0,0,0,0,0,0.0
File,org.xml.sax.ErrorHandler,0,0,0,0,0,0,0,0,1,0,0,3,3,0,3,0,0,0,3,123,11,9,8,0,103,4,5,5,0,0,0,0,11.44,0,0,0,0,0,0.0
File,org.xml.sax.HandlerBase,1,1,1,1,19,0,4,15,1,0,0,14,14,0,14,0,0,0,14,368,42,61,29,2,265,3,18,16,2,1,1,1,4.34,14,14,14,14,0,0.0
File,org.xml.sax.InputSource,1,1,1,1,16,0,3,12,1,0,0,14,14,5,14,0,0,0,14,321,36,65,23,13,220,21,36,23,13,1,1,1,3.38,14,14,14,14,0,0.0
File,org.xml.sax.Locator,0,0,0,0,0,0,0,0,1,0,0,4,4,0,4,0,0,0,4,126,13,7,6,0,106,5,6,6,0,0,0,0,15.14,0,0,0,0,0,0.0
File,org.xml.sax.Parser,0,0,0,0,0,0,0,0,1,0,0,7,7,0,7,0,0,0,7,207,19,16,14,0,172,10,11,11,0,0,0,0,10.75,0,0,0,0,0,0.0
File,org.xml.sax.SAXException,1,1,1,1,13,0,5,7,1,0,0,6,6,1,6,0,0,0,6,144,22,39,10,16,83,14,23,10,13,2,2,3,2.13,8,8,9,6,1,0.0
File,org.xml.sax.SAXNotRecognizedException,1,1,1,1,9,0,4,5,1,0,0,1,1,0,1,0,0,0,1,44,8,8,3,1,28,2,4,3,1,1,1,1,3.5,1,1,1,1,0,0.0
File,org.xml.sax.SAXNotSupportedException,1,1,1,1,9,0,4,5,1,0,0,1,1,0,1,0,0,0,1,44,7,8,3,1,29,2,4,3,1,1,1,1,3.63,1,1,1,1,0,0.0
File,org.xml.sax.SAXParseException,1,1,1,1,18,0,6,12,1,0,0,9,9,4,9,0,1,0,8,264,35,62,19,24,167,23,35,15,20,2,2,2,2.69,11,11,11,9,1,0.0
File,org.xml.sax.XMLFilter,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,0,0,0,2,65,10,6,4,0,49,3,4,4,0,0,0,0,8.17,0,0,0,0,0,0.0
File,org.xml.sax.XMLReader,0,0,0,0,0,0,0,0,1,0,0,14,14,0,14,0,0,0,14,415,42,25,23,0,348,16,17,17,0,0,0,0,13.92,0,0,0,0,0,0.0
File,org.xml.sax.ext.DeclHandler,0,0,0,0,0,0,0,0,1,0,0,4,4,0,4,0,0,0,4,141,13,18,16,0,110,6,7,7,0,0,0,0,6.11,0,0,0,0,0,0.0
File,org.xml.sax.ext.LexicalHandler,0,0,0,0,0,0,0,0,1,0,0,7,7,0,7,0,0,0,7,211,18,20,18,0,173,9,10,10,0,0,0,0,8.65,0,0,0,0,0,0.0
File,org.xml.sax.helpers.AttributeListImpl,1,1,1,1,16,0,6,9,1,0,0,12,12,3,12,0,0,0,12,310,43,90,21,40,177,34,55,22,33,3,3,3,1.97,20,20,20,18,1,0.0
File,org.xml.sax.helpers.AttributesImpl,2,2,2,1,17,0,8,8,1,0,0,26,26,2,26,0,2,0,24,602,79,237,44,119,286,95,151,47,104,4,4,5,1.21,55,55,71,38,2,1.0
File,org.xml.sax.helpers.DefaultHandler,1,1,1,1,19,0,4,15,1,0,0,17,17,0,17,0,0,0,17,447,51,85,47,2,311,12,30,28,2,1,1,1,3.66,17,17,17,17,0,0.0
File,org.xml.sax.helpers.LocatorImpl,1,1,1,1,11,0,4,7,1,0,0,10,10,4,10,0,0,0,10,212,36,51,17,12,125,18,29,17,12,1,1,1,2.45,10,10,10,10,0,0.0
File,org.xml.sax.helpers.NamespaceSupport,2,2,2,1,24,0,10,13,2,0,2,20,20,11,20,8,1,0,11,689,91,243,55,135,357,111,158,52,106,7,7,8,1.47,45,45,47,25,2,0.0
File,org.xml.sax.helpers.ParserAdapter,2,2,2,1,18,0,9,8,2,0,6,43,43,14,43,3,4,0,36,1008,136,438,121,217,438,166,258,104,154,13,13,13,1.0,93,93,99,47,3,0.0
File,org.xml.sax.helpers.ParserFactory,1,1,1,1,23,0,8,15,1,2,0,3,1,0,3,0,1,0,2,129,13,34,21,6,82,11,16,12,4,2,2,2,2.41,4,4,4,3,1,0.0
File,org.xml.sax.helpers.XMLFilterImpl,1,1,1,1,16,0,6,9,1,0,0,36,36,6,36,0,1,0,35,769,107,274,83,96,388,74,138,58,80,2,2,2,1.42,63,63,63,36,1,0.0
File,org.xml.sax.helpers.XMLReaderAdapter,1,1,1,1,12,0,4,7,2,0,0,30,30,4,30,2,2,0,26,526,86,169,67,36,276,52,86,52,34,2,2,2,1.63,32,32,32,30,1,0.0
File,org.xml.sax.helpers.XMLReaderFactory,3,3,3,3,26,0,14,11,1,2,0,3,1,0,3,0,1,0,2,136,12,51,12,28,73,16,24,10,14,5,5,5,1.43,10,10,10,9,2,0.0
