Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,MaxNesting,bug
File,org.apache.xalan.xsltc.dom.NodeSortRecordFactory,2,2,2,1,16,0,11,4,1,0,2,4,4,6,4,0,1,0,3,154,12,63,31,27,79,34,45,23,22,6,6,6,1.25,10,10,10,4,3,0.0
File,org.apache.xalan.xsltc.dom.NthIterator,1,1,1,1,5,0,4,0,1,0,0,11,11,3,11,0,0,0,11,141,14,63,22,28,64,33,48,23,25,4,4,5,1.02,15,15,16,14,3,0.0
File,org.apache.xalan.xsltc.dom.ReverseIterator,1,1,1,1,5,0,5,0,1,0,1,8,8,5,8,0,0,0,8,128,13,53,19,28,62,29,41,19,22,4,4,5,1.17,12,12,13,8,3,0.0
File,org.apache.xalan.xsltc.dom.SingleNodeCounter,2,2,2,1,10,0,10,0,2,1,1,7,6,1,7,0,0,0,7,159,12,84,24,43,65,36,54,19,35,9,9,9,0.77,17,17,17,13,4,0.0
File,org.apache.xalan.xsltc.dom.SingletonIterator,1,1,1,1,6,0,5,0,1,0,0,8,8,2,8,0,0,0,8,129,11,52,15,26,66,25,38,15,23,4,4,4,1.27,12,12,12,10,2,0.0
File,org.apache.xalan.xsltc.dom.SortingIterator,2,2,2,1,8,0,7,0,1,0,1,11,11,5,11,0,3,0,8,185,16,99,30,56,73,53,72,29,43,5,5,5,0.74,22,22,22,13,2,0.0
File,org.apache.xalan.xsltc.dom.StepIterator,1,1,1,1,8,0,7,1,1,0,0,8,8,3,8,0,0,0,8,151,13,67,16,37,72,36,49,17,32,4,4,4,1.07,15,15,15,11,2,0.0
File,org.apache.xalan.xsltc.dom.StripWhitespaceFilter,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,70,3,5,4,0,62,3,4,4,0,0,0,0,12.4,0,0,0,0,0,0.0
File,org.apache.xalan.xsltc.dom.UnionIterator,2,2,2,1,9,0,9,0,2,0,1,13,13,9,13,0,1,0,12,235,22,137,35,80,82,79,108,40,68,5,5,7,0.6,29,29,31,19,3,2.0
File,org.apache.xalan.xsltc.runtime.AbstractTranslet,2,2,2,1,11,0,7,3,1,0,1,34,34,24,34,0,0,1,33,577,70,286,97,159,221,148,222,88,134,12,12,12,0.77,74,74,75,40,3,0.0
File,org.apache.xalan.xsltc.runtime.AttributeList,1,1,1,1,9,0,6,3,1,0,2,16,16,6,16,0,0,0,16,244,23,111,35,60,110,59,85,36,49,3,3,3,0.99,25,25,25,16,2,0.0
File,org.apache.xalan.xsltc.runtime.Attributes,1,1,1,1,3,0,3,0,1,0,0,7,7,2,7,0,0,0,7,101,10,29,13,8,62,13,21,13,8,1,1,1,2.14,7,7,7,7,0,0.0
File,org.apache.xalan.xsltc.runtime.BasisLibrary,4,3,4,3,19,1,14,3,1,54,24,54,0,3,54,0,3,0,51,1260,129,869,214,579,266,408,607,198,409,29,26,38,0.31,228,202,255,163,4,1.0
File,org.apache.xalan.xsltc.runtime.Constants,0,0,0,0,0,0,0,0,1,0,14,0,0,0,0,0,0,0,0,91,6,19,18,14,69,16,17,17,0,0,0,0,3.63,0,0,0,0,0,0.0
File,org.apache.xalan.xsltc.runtime.DefaultSAXOutputHandler,2,2,2,1,12,0,8,3,1,0,10,35,35,17,35,0,7,0,28,598,60,330,97,205,210,173,249,90,159,10,10,11,0.64,75,75,78,37,4,0.0
File,org.apache.xalan.xsltc.runtime.ErrorMessages,2,2,2,2,4,0,4,0,1,0,2,2,2,0,2,0,0,0,2,120,9,35,24,20,76,12,17,9,8,3,3,3,2.17,4,4,4,4,1,1.0
File,org.apache.xalan.xsltc.runtime.ErrorMessages_no,3,3,3,3,5,0,5,0,1,0,1,1,1,0,1,0,0,0,1,110,6,27,21,17,77,8,12,7,5,3,3,3,2.85,3,3,3,3,1,0.0
File,org.apache.xalan.xsltc.runtime.Hashtable,2,2,2,1,13,0,9,3,3,0,0,19,19,12,19,1,0,2,16,383,42,199,73,115,146,136,181,74,107,5,5,6,0.73,49,49,54,34,3,0.0
File,org.apache.xalan.xsltc.runtime.MessageHandler,1,1,1,1,3,0,3,0,1,0,0,1,1,0,1,0,0,0,1,69,2,6,3,1,61,2,4,3,1,1,1,1,10.17,1,1,1,1,0,0.0
File,org.apache.xalan.xsltc.runtime.Node,1,1,1,1,4,0,4,0,1,0,0,1,1,2,1,0,0,0,1,78,3,9,5,2,66,5,7,5,2,1,1,1,7.33,1,1,1,1,0,0.0
File,org.apache.xalan.xsltc.runtime.Operators,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,77,3,12,11,7,62,8,9,9,0,0,0,0,5.17,0,0,0,0,0,0.0
File,org.apache.xalan.xsltc.runtime.Parameter,1,1,1,1,5,0,5,0,1,0,0,2,2,3,2,0,0,0,2,84,5,16,7,6,63,10,13,7,6,1,1,1,3.94,2,2,2,2,0,0.0
File,org.apache.xalan.xsltc.runtime.SAXAdapter,1,1,1,1,4,0,4,0,1,0,0,26,26,3,26,0,1,0,25,202,19,118,41,48,65,38,75,37,38,3,3,3,0.55,36,36,36,26,2,1.0
File,org.apache.xalan.xsltc.runtime.StringValueHandler,2,2,2,1,10,0,9,1,1,0,0,4,4,2,4,0,0,0,4,120,10,43,16,24,68,24,32,16,16,4,4,5,1.58,8,8,9,4,3,0.0
File,org.apache.xalan.xsltc.runtime.TextOutput,4,3,4,1,21,1,14,5,1,2,30,47,45,21,47,0,21,0,26,1200,131,756,181,535,322,411,570,176,394,20,13,20,0.43,193,165,213,75,5,0.0
File,org.apache.xalan.xsltc.runtime.TransletLoader,1,1,1,1,9,0,4,4,1,0,0,3,3,1,3,0,0,0,3,122,9,22,12,8,93,12,17,12,5,2,2,2,4.23,4,4,4,3,1,0.0
File,org.apache.xalan.xsltc.runtime.TransletOutputBase,1,1,1,1,1,0,1,0,1,0,0,23,23,0,23,0,0,0,23,100,4,33,32,2,63,5,29,27,2,1,1,1,1.91,23,23,23,23,0,0.0
File,org.apache.xalan.xsltc.runtime.output.OutputBase,1,1,1,1,7,0,4,1,1,2,0,22,20,11,22,0,0,9,13,303,39,127,54,66,139,69,104,53,51,4,4,6,1.09,37,37,41,31,2,1.0
File,org.apache.xalan.xsltc.runtime.output.SAXHTMLOutput,2,2,2,1,14,0,11,2,1,0,0,8,8,0,8,0,0,1,7,202,18,101,25,49,83,36,58,21,37,5,5,6,0.82,21,21,22,8,3,0.0
File,org.apache.xalan.xsltc.runtime.output.SAXOutput,1,1,1,1,6,0,5,0,1,0,0,8,8,5,8,0,0,2,6,140,13,61,24,23,66,25,39,22,17,5,5,5,1.08,13,13,13,8,2,0.0
File,org.apache.xalan.xsltc.runtime.output.SAXTextOutput,1,1,1,1,5,0,5,0,1,0,0,11,11,0,11,0,0,0,11,148,16,71,24,19,61,15,31,17,14,2,2,2,0.86,15,15,15,11,1,0.0
File,org.apache.xalan.xsltc.runtime.output.SAXXMLOutput,3,3,3,1,18,1,14,3,1,0,3,15,15,0,15,0,1,3,11,379,38,229,46,131,115,86,136,39,97,6,6,6,0.5,51,51,55,21,3,0.0
File,org.apache.xalan.xsltc.runtime.output.StreamHTMLOutput,3,2,3,1,14,0,12,1,1,0,5,24,24,3,24,0,4,2,18,471,53,324,66,194,97,127,190,61,129,17,8,17,0.3,77,62,92,24,3,1.0
File,org.apache.xalan.xsltc.runtime.output.StreamOutput,1,1,1,1,8,0,7,0,2,0,13,19,19,17,19,1,0,10,8,302,41,181,70,107,80,98,130,69,61,4,4,5,0.44,33,33,34,19,3,1.0
File,org.apache.xalan.xsltc.runtime.output.StreamTextOutput,1,1,1,1,3,0,3,0,1,0,0,11,11,0,11,0,0,0,11,125,16,48,24,5,61,10,22,17,5,1,1,1,1.27,11,11,11,11,0,0.0
File,org.apache.xalan.xsltc.runtime.output.StreamUnknownOutput,2,2,2,1,9,0,8,0,2,0,0,23,23,14,23,0,1,0,22,341,44,216,64,100,81,89,138,53,85,10,10,10,0.38,47,47,48,23,2,0.0
File,org.apache.xalan.xsltc.runtime.output.StreamXMLOutput,3,3,4,1,17,1,14,1,1,0,7,20,20,1,20,0,3,2,15,466,55,317,68,201,95,153,219,65,154,8,7,11,0.3,72,66,80,20,3,1.0
File,org.apache.xalan.xsltc.runtime.output.TransletOutputHandlerFactory,2,2,2,1,7,0,7,0,1,1,3,13,12,9,13,0,0,0,13,212,23,126,43,71,64,53,78,41,37,21,19,22,0.51,35,33,36,19,2,0.0
File,org.apache.xalan.xsltc.trax.DOM2SAX,3,2,3,1,15,0,10,3,1,1,2,25,24,4,25,0,5,0,20,506,55,295,99,171,158,159,210,92,118,31,20,31,0.54,76,54,76,25,5,0.0
File,org.apache.xalan.xsltc.trax.DOM2TO,2,1,2,1,12,0,8,3,1,0,2,22,22,2,22,0,2,0,20,385,43,201,58,116,143,104,138,51,87,23,12,24,0.71,58,36,59,22,4,1.0
File,org.apache.xalan.xsltc.trax.OutputSettings,1,1,1,1,4,0,4,0,1,0,0,1,1,9,1,0,0,0,1,91,9,21,18,11,61,17,19,18,1,1,1,1,2.9,1,1,1,1,0,0.0
File,org.apache.xalan.xsltc.trax.SAX2DOM,1,1,1,1,6,0,4,1,1,0,0,21,21,3,21,0,0,0,21,240,31,124,63,50,86,59,91,60,31,6,6,7,0.69,31,31,32,21,3,1.0
File,org.apache.xalan.xsltc.trax.SAX2TO,1,1,1,1,4,0,4,0,2,0,0,20,20,4,20,0,0,0,20,189,30,98,46,23,61,39,63,40,23,3,3,3,0.62,22,22,22,20,1,0.0
File,org.apache.xalan.xsltc.trax.SmartTransformerFactoryImpl,3,3,3,1,16,0,12,3,1,0,0,20,20,5,20,0,2,0,18,439,30,271,66,144,138,91,152,43,109,5,5,5,0.51,64,64,66,25,3,0.0
File,org.apache.xalan.xsltc.trax.TemplatesHandlerImpl,2,2,2,1,18,1,10,7,1,0,0,8,8,4,8,0,0,1,7,262,28,98,32,53,136,50,69,29,40,9,9,11,1.39,18,18,20,13,4,0.0
File,org.apache.xalan.xsltc.trax.TemplatesImpl,2,2,2,1,12,0,8,3,3,0,1,17,17,8,17,0,2,5,10,363,40,169,62,83,155,78,113,55,58,7,7,7,0.92,35,35,35,20,3,1.0
File,org.apache.xalan.xsltc.trax.TrAXFilter,1,1,1,1,5,0,4,1,1,0,0,1,1,0,1,0,0,0,1,81,5,11,8,0,65,5,7,7,0,1,1,1,5.91,1,1,1,1,0,0.0
File,org.apache.xalan.xsltc.trax.TransformerFactoryImpl,2,2,2,1,21,0,11,9,2,0,1,26,26,10,26,0,2,0,24,736,50,349,120,177,337,146,220,93,127,12,12,13,0.97,72,72,76,47,3,2.0
File,org.apache.xalan.xsltc.trax.TransformerHandlerImpl,1,1,1,1,11,0,6,4,1,0,0,29,29,10,29,0,0,1,28,450,46,208,72,82,198,77,124,56,68,5,5,5,0.95,46,46,46,29,3,0.0
File,org.apache.xalan.xsltc.trax.TransformerImpl,4,4,4,1,27,1,18,7,1,0,6,34,34,15,34,0,10,5,19,1172,117,680,174,422,380,320,461,156,305,22,22,22,0.56,148,148,165,62,4,0.0
File,org.apache.xalan.xsltc.trax.Util,5,5,5,1,36,2,30,4,1,2,0,2,0,0,2,0,0,0,2,158,14,74,29,41,70,39,50,27,23,10,10,10,0.95,11,11,11,2,3,1.0
File,org.apache.xalan.xsltc.trax.XSLTCSource,1,1,1,1,13,0,6,6,1,0,1,10,10,3,10,0,0,2,8,238,28,88,39,41,123,49,66,38,28,5,5,6,1.4,16,16,17,10,2,0.0
File,org.apache.xalan.xsltc.util.IntegerArray,1,1,1,1,4,0,4,0,1,0,1,19,19,3,19,0,1,0,18,173,22,89,28,40,63,43,70,31,39,3,3,3,0.71,26,26,26,23,2,1.0
File,org.apache.xalan.xsltc.utilCupRedirect,5,5,5,1,30,3,23,4,1,2,1,2,0,0,2,0,0,0,2,140,11,54,14,33,75,28,38,14,24,8,8,9,1.39,10,10,11,2,3,
File,org.apache.xml.dtm.Axis,0,0,0,0,0,0,0,0,1,0,22,0,0,0,0,0,0,0,0,223,25,49,45,42,170,23,24,24,0,0,0,0,3.47,0,0,0,0,0,0.0
File,org.apache.xml.dtm.DTM,0,0,0,0,0,0,0,0,1,0,15,66,66,0,66,0,0,0,66,1004,93,93,91,15,818,84,85,85,0,0,0,0,8.8,0,0,0,0,0,0.0
File,org.apache.xml.dtm.DTMAxisIterator,0,0,0,0,0,0,0,0,1,0,1,10,10,0,10,0,0,0,10,132,12,15,13,1,105,12,13,13,0,0,0,0,7.0,0,0,0,0,0,0.0
File,org.apache.xml.dtm.DTMAxisTraverser,1,1,1,1,17,0,4,13,1,0,0,4,4,0,4,0,0,0,4,152,5,14,6,2,133,5,8,6,2,1,1,1,9.5,2,2,2,2,0,0.0
File,org.apache.xml.dtm.DTMConfigurationException,1,1,1,1,10,0,3,7,1,0,0,6,6,0,6,0,0,0,6,80,8,25,12,6,47,8,15,9,6,1,1,1,1.88,6,6,6,6,0,0.0
File,org.apache.xml.dtm.DTMDOMException,1,1,1,1,10,0,4,6,1,0,0,2,2,0,2,0,0,0,2,89,2,12,4,2,75,3,6,4,2,1,1,1,6.25,2,2,2,2,0,0.0
File,org.apache.xml.dtm.DTMException,2,2,2,1,20,2,10,7,1,0,0,15,15,2,15,0,0,0,15,351,64,167,42,103,122,79,116,40,76,13,13,14,0.73,40,40,43,21,4,0.0
File,org.apache.xml.dtm.DTMFilter,0,0,0,0,0,0,0,0,1,0,15,2,2,0,2,0,0,0,2,224,21,21,19,15,182,18,19,19,0,0,0,0,8.67,0,0,0,0,0,0.0
File,org.apache.xml.dtm.DTMIterator,0,0,0,0,0,0,0,0,1,0,3,25,25,0,25,0,0,0,25,380,34,32,30,3,314,29,30,30,0,0,0,0,9.81,0,0,0,0,0,0.0
File,org.apache.xml.dtm.DTMManager,3,3,3,2,29,3,16,9,1,4,8,19,15,1,19,0,1,1,17,584,69,198,65,82,318,77,107,55,52,18,18,19,1.61,30,30,31,18,3,1.0
File,org.apache.xml.dtm.DTMWSFilter,0,0,0,0,0,0,0,0,1,0,3,1,1,0,1,0,0,0,1,36,5,8,6,3,23,5,6,6,0,0,0,0,2.88,0,0,0,0,0,0.0
File,org.apache.xml.dtm.ref.ChunkedIntArray,1,1,1,1,17,0,9,7,2,0,3,13,13,8,13,13,0,0,0,345,24,148,54,84,179,77,104,54,50,4,4,4,1.21,25,25,25,15,2,0.0
File,org.apache.xml.dtm.ref.CoroutineManager,3,3,4,2,35,2,15,18,1,0,3,5,5,3,5,0,0,0,5,381,23,92,17,49,270,37,56,17,39,6,6,7,2.93,18,18,21,10,3,0.0
File,org.apache.xml.dtm.ref.CoroutineParser,0,0,0,0,0,0,0,0,1,0,0,8,8,0,8,0,0,0,8,180,14,17,16,0,150,15,16,16,0,0,0,0,8.82,0,0,0,0,0,0.0
File,org.apache.xml.dtm.ref.CustomStringPool,1,1,1,1,9,0,6,2,1,0,1,4,4,1,4,0,0,0,4,125,6,33,12,14,86,15,23,11,12,3,3,3,2.61,7,7,7,4,1,0.0
File,org.apache.xml.dtm.ref.DTMAxisIteratorBase,1,1,1,1,16,1,6,8,1,0,0,11,11,6,11,0,0,2,9,291,38,83,23,36,174,35,49,23,26,3,3,3,2.1,15,15,15,11,2,0.0
File,org.apache.xml.dtm.ref.DTMDefaultBase,3,2,3,1,24,2,12,10,1,0,2,84,84,23,84,1,0,23,60,2151,268,893,222,507,1011,408,579,215,364,27,14,27,1.13,201,175,217,124,4,0.0
File,org.apache.xml.dtm.ref.DTMDefaultBaseIterators,2,1,2,1,18,2,9,6,28,0,0,80,80,25,80,0,0,1,79,1930,311,884,184,413,770,331,504,177,327,15,5,15,0.87,179,153,191,133,3,0.0
File,org.apache.xml.dtm.ref.DTMDefaultBaseTraversers,2,2,2,2,21,1,10,10,22,0,0,67,67,0,67,0,0,16,51,1739,212,725,143,363,826,269,425,137,288,25,8,25,1.14,173,153,184,158,4,0.0
File,org.apache.xml.dtm.ref.DTMDocumentImpl,1,1,1,1,16,0,6,9,1,0,4,109,109,20,109,11,2,0,96,2449,240,724,262,407,1518,333,498,227,271,10,10,13,2.1,179,167,192,135,5,0.0
File,org.apache.xml.dtm.ref.DTMManagerDefault,4,4,5,2,47,5,23,19,1,0,2,16,16,3,16,0,0,0,16,941,115,420,102,224,418,175,241,94,147,28,28,36,1.0,78,78,88,33,5,0.0
File,org.apache.xml.dtm.ref.DTMNamedNodeMap,1,1,1,1,19,0,6,12,2,0,0,11,11,3,11,1,0,0,10,324,27,84,23,30,213,32,51,25,26,3,3,3,2.54,17,17,17,15,2,0.0
File,org.apache.xml.dtm.ref.DTMNodeIterator,1,1,1,1,11,0,5,5,1,0,0,9,9,2,9,0,0,0,9,216,18,62,20,22,136,23,37,20,17,3,3,3,2.19,13,13,13,9,1,0.0
File,org.apache.xml.dtm.ref.DTMNodeList,2,2,2,1,17,0,10,6,1,0,0,5,5,4,5,1,0,0,4,195,9,64,18,29,122,28,39,19,20,3,3,4,1.91,10,10,11,5,2,2.0
File,org.apache.xml.dtm.ref.DTMNodeProxy,1,1,1,1,13,0,4,7,2,0,1,91,91,2,91,1,0,0,90,1370,129,465,132,150,781,133,237,117,120,8,5,8,1.68,114,111,119,91,3,0.0
File,org.apache.xml.dtm.ref.DTMSafeStringPool,2,2,2,1,18,2,13,2,1,1,0,4,3,0,4,0,0,0,4,146,13,61,24,32,74,25,37,14,23,8,8,8,1.21,11,11,11,4,3,0.0
File,org.apache.xml.dtm.ref.DTMStringPool,3,3,3,1,22,3,17,3,1,1,2,5,4,3,5,0,0,0,5,218,23,96,34,60,103,53,73,26,47,8,8,8,1.07,19,19,19,8,3,0.0
File,org.apache.xml.dtm.ref.DTMTreeWalker,4,3,5,2,34,3,22,8,1,0,0,10,10,3,10,0,1,2,7,444,57,238,39,133,151,88,125,39,86,20,13,20,0.63,47,37,51,20,5,0.0
File,org.apache.xml.dtm.ref.ExpandedNameTable,1,1,1,1,14,0,7,6,2,0,13,14,14,10,14,0,1,2,11,348,33,144,54,73,174,76,99,53,46,4,4,5,1.21,23,23,25,14,1,1.0
File,org.apache.xml.dtm.ref.IncrementalSAXSource,0,0,0,0,0,0,0,0,1,0,0,5,5,0,5,0,0,0,5,127,11,14,12,0,103,11,12,12,0,0,0,0,7.36,0,0,0,0,0,0.0
File,org.apache.xml.dtm.ref.IncrementalSAXSource_Filter,2,2,2,1,12,0,9,3,2,1,0,42,41,13,42,0,2,1,39,840,73,427,102,195,355,143,248,79,169,11,11,11,0.83,107,107,108,44,3,0.0
File,org.apache.xml.dtm.ref.IncrementalSAXSource_Xerces,3,3,3,1,28,1,18,8,1,3,2,12,9,13,12,0,2,0,10,484,46,257,85,147,198,129,162,76,86,9,9,11,0.77,36,36,38,12,4,0.0
File,org.apache.xml.dtm.ref.NodeLocator,1,1,1,1,10,0,5,5,1,0,0,6,6,4,6,0,0,0,6,145,9,39,14,11,97,15,22,13,9,1,1,1,2.49,6,6,6,6,0,0.0
File,org.apache.xml.dtm.ref.dom2dtm.DOM2DTM,5,4,6,2,41,3,22,16,2,3,3,39,36,8,39,0,3,7,29,1769,193,879,191,505,721,345,501,177,324,39,39,46,0.82,202,175,231,84,6,1.0
File,org.apache.xml.dtm.ref.dom2dtm.DOM2DTMdefaultNamespaceDeclarationNode,1,1,1,1,1,0,1,0,1,0,0,32,32,6,32,1,0,0,31,139,7,54,42,37,79,45,78,42,36,1,1,1,1.46,32,32,32,32,0,0.0
File,org.apache.xml.dtm.ref.sax2dtm.SAX2DTM,2,2,3,1,30,3,14,13,1,0,7,66,66,23,66,0,2,7,57,2352,326,998,261,571,1054,418,605,226,379,19,19,21,1.06,197,196,213,109,5,1.0
File,org.apache.xml.dtm.ref.sax2dtm.SAX2RTFDTM,3,3,3,1,23,2,10,11,1,0,1,9,9,7,9,0,0,1,8,362,35,126,46,71,204,84,102,45,57,9,9,9,1.62,29,29,30,11,2,0.0
File,org.apache.xml.utils.AttList,1,1,1,1,13,0,5,8,1,0,0,13,13,3,13,0,0,0,13,292,24,86,28,32,185,36,55,30,25,4,4,5,2.15,21,21,22,17,2,0.0
File,org.apache.xml.utils.BoolStack,1,1,1,1,10,0,4,5,1,0,0,13,13,3,13,0,1,0,12,230,28,69,21,21,133,25,40,20,20,2,2,2,1.93,17,17,17,13,1,0.0
File,org.apache.xml.utils.CharKey,1,1,1,1,9,0,3,5,1,0,0,5,5,1,5,0,0,0,5,66,9,24,8,4,33,6,12,8,4,1,1,1,1.38,5,5,5,5,0,0.0
File,org.apache.xml.utils.DOMBuilder,1,1,1,1,20,1,6,13,1,0,0,30,30,5,30,0,1,1,28,752,80,219,68,87,461,72,121,60,61,8,8,9,2.11,50,50,58,32,4,0.0
File,org.apache.xml.utils.DefaultErrorHandler,2,2,2,1,19,0,8,10,1,4,0,13,9,1,13,0,0,0,13,349,30,123,32,57,197,46,72,31,41,11,11,11,1.6,29,29,29,13,3,0.0
File,org.apache.xml.utils.ElemDesc,1,1,1,1,18,1,6,10,1,0,23,4,4,2,4,4,0,0,0,225,36,56,33,34,133,34,42,33,9,3,3,3,2.38,7,7,7,6,2,0.0
File,org.apache.xml.utils.FastStringBuffer,3,3,4,1,42,5,20,16,1,2,7,27,25,9,27,3,3,0,21,1376,196,570,127,364,625,268,372,113,259,19,19,20,1.1,106,106,123,44,5,1.0
File,org.apache.xml.utils.Hashtree2Node,5,5,8,1,87,7,53,27,1,1,0,1,0,0,1,0,0,0,1,174,12,66,21,35,96,33,37,19,18,5,5,8,1.45,5,5,8,1,3,0.0
File,org.apache.xml.utils.IntStack,1,1,1,1,14,1,7,6,1,0,0,10,10,0,10,0,0,0,10,226,23,77,15,29,126,23,39,15,24,2,2,2,1.64,15,15,15,10,1,1.0
File,org.apache.xml.utils.IntVector,2,2,2,1,18,2,8,7,1,0,0,18,18,4,18,0,0,0,18,430,68,164,28,77,199,74,112,35,77,4,4,4,1.21,37,37,37,28,3,1.0
File,org.apache.xml.utils.ListingErrorHandler,2,2,2,1,27,1,12,13,1,3,0,17,14,4,17,0,0,1,16,602,63,237,61,126,302,107,149,55,94,14,14,14,1.27,45,45,47,19,3,0.0
File,org.apache.xml.utils.MutableAttrListImpl,2,2,2,1,19,1,8,9,1,0,0,5,5,0,5,0,0,0,5,177,20,51,19,24,106,22,33,18,15,4,4,4,2.08,10,10,10,5,2,0.0
File,org.apache.xml.utils.NSInfo,1,1,1,1,17,1,7,9,1,0,3,3,3,4,3,0,0,0,3,146,15,33,13,15,98,20,24,12,12,1,1,1,2.97,3,3,3,3,0,0.0
File,org.apache.xml.utils.NameSpace,1,1,1,1,12,0,5,7,1,0,0,1,1,3,1,0,0,0,1,94,6,13,7,3,76,7,9,7,2,1,1,1,5.85,1,1,1,1,0,0.0
File,org.apache.xml.utils.NamespaceSupport2,2,2,2,1,22,0,9,11,3,0,2,25,25,14,25,11,1,0,13,785,85,276,64,147,428,120,176,60,116,9,9,10,1.55,53,53,55,33,2,0.0
File,org.apache.xml.utils.NodeConsumer,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,76,3,6,4,0,67,3,4,4,0,0,0,0,11.17,0,0,0,0,0,0.0
File,org.apache.xml.utils.NodeVector,2,2,2,1,21,3,10,7,1,0,0,30,30,4,30,0,0,0,30,778,133,337,56,176,309,146,219,62,157,8,8,10,0.92,74,74,78,46,3,0.0
File,org.apache.xml.utils.ObjectPool,1,1,1,1,18,1,8,7,1,0,0,7,7,2,7,0,0,0,7,213,26,69,16,27,119,25,37,16,21,4,4,4,1.72,12,12,12,10,2,0.0
File,org.apache.xml.utils.PrefixResolver,0,0,0,0,0,0,0,0,1,0,0,4,4,0,4,2,0,0,2,108,5,8,6,0,95,5,6,6,0,0,0,0,11.88,0,0,0,0,0,0.0
File,org.apache.xml.utils.PrefixResolverDefault,2,2,3,2,20,1,11,7,1,0,1,5,5,1,5,0,0,0,5,189,18,65,22,27,107,25,37,21,16,8,8,12,1.65,12,12,16,11,6,0.0
File,org.apache.xml.utils.QName,2,2,3,1,21,2,11,8,1,5,1,28,23,4,28,0,0,0,28,737,95,332,63,168,324,106,169,61,108,11,11,13,0.98,74,74,87,40,5,0.0
File,org.apache.xml.utils.RawCharacterHandler,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,78,2,6,4,0,70,2,3,3,0,0,0,0,11.67,0,0,0,0,0,0.0
File,org.apache.xml.utils.SAXSourceLocator,1,1,1,1,14,0,5,9,1,0,0,8,8,1,8,0,0,0,8,205,13,51,17,18,141,25,34,16,18,2,2,2,2.76,12,12,12,8,0,0.0
File,org.apache.xml.utils.SerializableLocatorImpl,1,1,1,1,11,0,4,7,1,0,0,10,10,4,10,0,0,0,10,261,33,51,17,12,177,17,28,16,12,1,1,1,3.47,10,10,10,10,0,0.0
File,org.apache.xml.utils.StringBufferPool,1,1,1,1,11,0,4,7,1,2,1,2,0,0,2,0,0,0,2,96,4,15,6,4,77,5,8,5,3,1,1,1,5.13,2,2,2,2,0,0.0
File,org.apache.xml.utils.StringToIntTable,2,2,2,1,17,2,9,5,1,0,1,8,8,5,8,0,0,0,8,232,35,82,19,40,115,44,62,23,39,4,4,4,1.4,17,17,17,15,2,0.0
File,org.apache.xml.utils.StringToStringTable,2,2,2,2,17,2,8,6,1,0,0,11,11,4,11,0,0,0,11,278,40,104,18,48,134,49,76,24,52,4,4,4,1.29,26,26,26,24,3,0.0
File,org.apache.xml.utils.StringToStringTableVector,1,1,1,1,14,1,7,5,1,0,0,10,10,4,10,0,0,0,10,235,32,80,18,33,123,35,54,21,33,3,3,3,1.54,18,18,18,16,2,0.0
File,org.apache.xml.utils.StringVector,1,1,1,1,15,2,7,5,1,0,0,11,11,4,11,0,0,0,11,258,41,91,20,43,126,42,63,22,41,4,4,4,1.38,21,21,21,17,2,0.0
File,org.apache.xml.utils.SuballocatedByteVector,3,3,3,1,23,0,14,8,1,0,0,18,18,5,18,0,8,0,10,534,37,267,70,164,232,136,194,75,119,8,8,8,0.87,60,60,60,29,4,0.0
File,org.apache.xml.utils.SuballocatedIntVector,3,3,3,1,24,0,14,9,1,0,0,18,18,7,18,0,7,0,11,553,41,271,71,167,245,140,198,76,122,8,8,8,0.9,61,61,61,29,4,0.0
File,org.apache.xml.utils.SystemIDResolver,7,7,12,1,63,6,34,25,1,3,0,3,0,0,3,0,0,0,3,273,28,111,19,60,141,39,62,17,45,12,12,27,1.27,22,22,38,3,2,1.0
File,org.apache.xml.utils.TreeWalker,5,4,6,2,42,5,28,8,1,0,0,10,10,4,10,0,1,2,7,523,72,300,55,176,155,123,168,53,115,22,15,23,0.52,57,47,63,20,5,0.0
File,org.apache.xml.utils.Trie,2,2,2,2,22,3,13,5,2,0,1,4,4,3,4,1,0,0,3,181,23,65,18,29,93,31,42,20,22,4,4,4,1.43,10,10,10,8,3,0.0
File,org.apache.xml.utils.URI,4,4,6,2,34,3,20,10,2,9,5,43,34,7,43,0,12,0,31,1690,221,904,111,463,586,288,463,109,354,24,24,33,0.65,173,173,263,89,5,1.0
